,Unnamed: 0,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,volume_adi,volume_obv,volume_obvm,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
79,79,2017-11-30,10.61,10.68,10.5,10.58,5143639.0,0.0,1.0,10.61,10.68,10.5,10.58,5143639.0,4409362.269841302,-5143639.0,204821.1,0.03175702207535357,-20651.099999999948,-4.733809608198564e-11,-97341.55056610939,994.0110777974191,0.24698163303251058,10.905363438276721,10.521636561723279,10.7135,0.0,0.0,10.72166666666666,10.89666666666667,10.546666666666658,0.0,0.0,10.95,10.58,0.0,1.0,-0.04942433402672464,-0.047725773200830685,-0.0016985608258939522,10.71699881767516,10.766423151701884,20.0,20.0,20.0,0.8940493468795355,0.8693759071117558,0.024673439767779692,-0.0730987691232519,23.32211808901728,-90.1924507893278,0.08650000000000091,-25.681993803991354,-22.225847839915556,-3.456145964075798,10.725,10.907499999999999,11.10125,10.907499999999999,52.0,44.0,8.0,38.60623573020144,48.476831782355944,-2.217731265784013,51.50643481942506,15.384615384615412,37.89656671012605,-84.61538461538458,-0.1166176470588205,-0.8434864104967188,-0.8470638883508741,-3.378995433789944
80,80,2017-11-29,10.55,10.65,10.51,10.61,6854794.0,0.0,1.0,10.55,10.65,10.51,10.61,6854794.0,2366253.41269835,6854794.0,311888.9,0.03099848802353997,-62626.20000000052,-6.158114307863245e-10,-23948.86194354469,994.0110777974191,0.2393400878159027,10.901894708560752,10.510105291439247,10.706,0.0,0.0,10.715333333333326,10.881333333333336,10.549333333333326,0.0,0.0,10.95,10.58,0.0,0.0,-0.054276035366926934,-0.04903582565256723,-0.005240209714359706,10.700537439239078,10.754813474606005,20.0,20.0,20.0,0.8414442700156983,0.9795918367346935,0.1381475667189952,-0.07370467270477334,23.457659370727082,-79.95748071187678,-0.07599999999999874,-25.502593304744696,-22.696876469074343,-2.805716835670353,10.725,10.907499999999999,11.10125,10.907499999999999,48.0,40.0,8.0,41.38234308936773,45.93266444853759,-2.488533856251135,54.62960353610634,21.15384615384606,25.73880921338547,-78.84615384615394,-0.13702941176470063,0.2835538752362865,0.2831526195738121,-3.1050228310502304
81,81,2017-11-28,10.74,10.79,10.56,10.57,5898716.0,0.0,1.0,10.74,10.79,10.56,10.57,5898716.0,-2448015.3167702686,-5898716.0,-714087.3,-0.007614813974789279,-7550.7699999998395,-4.5990868137182097e-10,-2801.2920809807183,990.2636279282489,0.23867293868619527,10.905671752608383,10.496328247391618,10.701,0.0,0.0,10.701999999999993,10.873000000000003,10.530999999999992,0.0,0.0,10.95,10.57,0.0,1.0,-0.060643940005158825,-0.05135744854933804,-0.009286491455820785,10.680454733702152,10.741098673707311,20.0,20.0,20.0,0.842019543973941,0.9641693811074915,0.12214983713355054,-0.07561495964051523,23.669501388465168,-43.914958543787954,-0.051000000000000156,-25.08250896669464,-23.338412643767416,-1.7440963229272235,10.7225,10.907499999999999,11.10125,10.907499999999999,44.0,100.0,-56.0,38.6907709633443,36.876142506973764,-2.817354643726314,46.83376847176627,13.461538461538527,16.666666666666657,-86.53846153846148,-0.12220588235293839,-0.37700282752120007,-0.3777152743745127,-3.4703196347031895
82,82,2017-11-27,10.74,10.76,10.61,10.74,5516784.0,0.0,1.0,10.74,10.76,10.61,10.74,5516784.0,-1340142.5739130168,5516784.0,-675845.3,0.0396641193686918,-173941.30000000104,-4.270679648952346e-10,66489.51495215729,1006.1902898722226,0.23519630020860988,10.909278393498067,10.502721606501932,10.706,0.0,0.0,10.687333333333326,10.852333333333338,10.522333333333325,0.0,0.0,10.95,10.57,0.0,0.0,-0.0514016007357192,-0.05136627898669416,-3.532174902504126e-05,10.689615552616049,10.741017153351768,20.0,20.0,20.0,0.8544520547945204,0.9674657534246573,0.113013698630137,-0.0751066360059076,23.831895445768826,-0.6282014721862447,0.014000000000001123,-24.507141261738752,-23.756152829893193,-0.7509884318455597,10.7225,10.907499999999999,10.897499999999999,10.907499999999999,40.0,96.0,-56.0,53.516772918517276,52.0704224542825,-2.7459859366155746,50.85982357948894,53.333333333333464,29.316239316239336,-46.666666666666536,-0.1265588235294075,1.6083254493850507,1.5955289198572142,-1.9178082191780743
83,83,2017-11-24,10.73,10.775,10.68,10.69,1213181.0,0.0,1.0,10.73,10.775,10.68,10.69,1213181.0,3087867.126315817,-1213181.0,-363899.4,0.01434070369030253,-562264.1999999963,5.820036590121253e-10,83079.88482124127,1001.5059775357596,0.2251822787651378,10.908392283660488,10.501607716339512,10.705,0.0,0.0,10.684833333333327,10.847333333333337,10.522333333333325,0.0,0.0,10.95,10.57,0.0,0.0,-0.047557511810586206,-0.05060452554595975,0.003047013735373541,10.689674698415033,10.737232210225619,20.0,20.0,20.0,0.9373848987108656,0.8784530386740331,0.058931860036832484,-0.07375358676300206,23.934881234074858,5.954730855959398,0.15499999999999936,-23.078330417236703,-23.883015210542553,0.8046847933058494,10.7225,11.0,10.94375,10.907499999999999,36.0,92.0,-56.0,49.45792240445707,55.07761393001056,-2.785138628626426,50.46180828787907,42.22222222222218,36.33903133903137,-57.77777777777782,-0.09813235294117462,-0.4655493482309203,-0.4666364043764748,-2.37442922374429
84,84,2017-11-22,10.59,10.71,10.58,10.68,3070248.0,0.0,1.0,10.59,10.71,10.58,10.68,3070248.0,695435.9878541989,-3070248.0,-57088.5,0.006569080158870247,146792.16000000123,3.111869669880674e-10,-8520.031074656888,1001.5059775357596,0.218383544567628,10.907852577245269,10.508147422754732,10.708,0.0,0.0,10.682833333333328,10.843333333333337,10.522333333333325,0.0,0.0,10.95,10.57,0.0,0.0,-0.04480038269028874,-0.04944369696810481,0.004643314277816064,10.68818628226054,10.732986664950829,20.0,20.0,20.0,0.8814531548757175,0.889101338432122,0.007648183556404509,-0.0719292089035152,24.03091422400363,-37.831765237946726,0.0519999999999996,-20.41471315368485,-23.814361409471932,3.3996482557870813,10.692499999999999,11.05,10.96875,10.907499999999999,32.0,88.0,-56.0,48.607192731188015,49.105996721811316,-2.8418698582307917,50.473970931286885,40.0,45.18518518518519,-60.0,-0.07617647058823174,-0.093545369504211,-0.09358915049051397,-2.465753424657535
85,85,2017-11-21,10.65,10.68,10.58,10.63,3713485.0,0.0,1.0,10.65,10.68,10.58,10.63,3713485.0,1653210.4615384825,-3713485.0,-1235458.4,-0.009919108019908519,-150018.2399999968,-1.4515131594402755e-10,-20257.304237044234,1001.5059775357596,0.2099275770985117,10.904784111006203,10.516215888993797,10.7105,0.0,0.0,10.662499999999994,10.812000000000003,10.512999999999991,0.0,0.0,10.95,10.57,0.0,0.0,-0.04611328210074461,-0.04877761399154768,0.002664331890803069,10.679234541369333,10.725347823470077,20.0,20.0,20.0,0.8303030303030303,0.9676767676767684,0.13737373737373804,-0.07063167645699502,24.07139315652705,-62.60044306879141,-0.010500000000000398,-18.720705169483185,-23.53846244384792,4.817757274364734,10.692499999999999,11.05,10.93125,10.907499999999999,28.000000000000004,84.0,-56.0,44.21902898597621,43.392711802528105,-2.99999083921298,50.30079014282179,28.88888888888911,37.037037037037074,-71.11111111111089,-0.059191176470585916,-0.4681647940074751,-0.4692641178191792,-2.9223744292237286
86,86,2017-11-20,10.62,10.68,10.51,10.6,5426614.0,0.0,1.0,10.62,10.68,10.51,10.6,5426614.0,319212.5882353534,-5426614.0,-1287038.0,0.06999421974757827,-188509.28000000017,-3.549361399763703e-10,-32700.226578547954,1001.5059775357596,0.20707560730576086,10.906796378236617,10.50920362176338,10.707999999999998,0.0,0.0,10.648499999999995,10.802000000000003,10.49499999999999,0.0,0.0,10.95,10.57,0.0,0.0,-0.049006699992197866,-0.04882343119184748,-0.0001832688003503835,10.667044605983698,10.716051305975896,20.0,20.0,20.0,0.79296066252588,1.0,0.20703933747411996,-0.07015031863236719,24.16184140782795,-78.98643794662635,0.12200000000000166,-17.343125651398314,-22.846046159759236,5.502920508360923,10.684999999999999,11.19,11.017499999999998,10.907499999999999,24.0,80.0,-56.0,41.61790159942569,35.956317199188234,-3.209192910381546,50.82953809133824,22.727272727272673,30.538720538720572,-77.27272727272732,-0.07151470588234865,-0.2822201317027373,-0.28261912358353847,-3.1963470319634646
87,87,2017-11-17,10.77,10.79,10.6,10.61,7224248.0,0.0,1.0,10.77,10.79,10.6,10.61,7224248.0,-6144588.25386999,7224248.0,-1068108.1,-0.039995191252454626,-70215.26000000474,6.043218372169877e-11,-8499.668875912615,1001.5059775357596,0.20585592106963504,10.858319423480005,10.523680576519993,10.690999999999999,0.0,0.0,10.641499999999995,10.794000000000004,10.48899999999999,0.0,0.0,10.86,10.57,0.0,0.0,-0.049918141506399394,-0.049042373255406876,-0.0008757682509925174,10.658268509134318,10.708186650640718,20.0,20.0,20.0,0.8881987577639754,0.9171842650103523,0.02898550724637694,-0.06992150185949636,24.23197284566575,-22.832168658668202,0.02900000000000169,-17.86328701535929,-22.0215998604813,4.158312845122008,10.684999999999999,11.19,11.0325,10.907499999999999,20.0,76.0,-56.0,42.90954484596759,44.31980935857846,-3.3779915239709086,43.67595621363436,24.9999999999999,25.53872053872054,-75.0000000000001,-0.06554411764705392,0.09433962264151496,0.0942951507870049,-3.1050228310502304
88,88,2017-11-16,10.91,10.915,10.73,10.77,5911406.0,0.0,1.0,10.91,10.915,10.73,10.77,5911406.0,-9818923.166429639,5911406.0,104134.9,-0.014967274071150392,82414.63999999997,4.588993549909786e-10,95959.99936691971,1016.6088009481745,0.2129376409932325,10.853203840420493,10.525796159579505,10.689499999999999,0.0,0.0,10.658999999999995,10.816000000000004,10.501999999999992,0.0,0.0,10.86,10.57,0.0,0.0,-0.037312300408656185,-0.04669635868049335,0.009384058271837165,10.675457975268905,10.712770275677562,20.0,20.0,20.0,0.9372549019607843,0.8137254901960786,0.12352941176470567,-0.06683670789921811,24.338594468892392,94.52185226701047,0.08050000000000068,-16.374014581473862,-20.987379946868245,4.613365365394383,10.71875,11.19,11.0325,10.907499999999999,16.0,72.0,-56.0,59.46553641340342,52.51424460719334,-3.157078781991935,49.240059054429466,61.36363636363634,36.36363636363628,-38.63636363636366,-0.044926470588228185,1.5080113100848225,1.4967538542405734,-1.6438356164383494
89,89,2017-11-15,10.81,10.9,10.78,10.87,6801700.0,0.0,1.0,10.81,10.9,10.78,10.87,6801700.0,45727.67567553837,6801700.0,1298668.8,0.023359757460823173,-109862.47999999991,1.6497591414262172e-10,152298.80291275802,1016.6088009481745,0.20701352377943022,10.881239577693592,10.521760422306407,10.7015,0.0,0.0,10.685333333333327,10.836333333333338,10.534333333333326,0.0,0.0,10.87,10.57,1.0,0.0,-0.019040837214395978,-0.04116525437678061,0.022124417162384634,10.705387526377018,10.724428363591414,20.0,20.0,20.0,0.9057377049180326,0.9016393442622951,0.004098360655737543,-0.06002132933985873,24.34039651708134,114.51931639610545,-0.03149999999999942,-12.510187356197584,-19.543779285918564,7.033591929720981,10.71875,11.19,11.02,10.907499999999999,12.0,68.0,-56.0,66.47638328864052,51.679002674655685,-2.718224402319473,47.581656710055015,89.1566265060241,58.506754289886764,-10.843373493975909,-0.0056323529411681506,0.9285051067780881,0.9242209964820614,-0.7305936073059405
90,90,2017-11-14,10.84,10.97,10.74,10.84,9934587.0,0.0,1.0,10.84,10.97,10.74,10.84,9934587.0,2105034.3043476786,-9934587.0,-380269.3,0.013031636882711693,281622.67000000115,3.5995925300091405e-10,35735.76846226095,1016.6088009481745,0.20865541493804238,10.89916566049487,10.522834339505131,10.711,0.0,0.0,10.711333333333325,10.871333333333336,10.551333333333325,0.0,0.0,10.87,10.57,0.0,0.0,-0.006899869315912355,-0.034312177354205976,0.02741230803829362,10.72609714288043,10.732997012196343,20.0,20.0,20.0,0.9206349206349209,0.8333333333333335,0.08730158730158744,-0.05141896098542567,24.369924324056228,100.80788707775434,-0.13100000000000023,-9.853592759479795,-17.851677485116916,7.998084725637121,10.7325,11.19,10.96,10.907499999999999,8.0,64.0,-56.0,62.72121278955698,48.25007514138383,-2.384659393838185,49.238961159891744,72.34042553191476,74.28689613385838,-27.659574468085236,0.04069117647059706,-0.2759889604415755,-0.2763705121617832,-1.0045662100456543
91,91,2017-11-13,10.66,10.84,10.44,10.82,8511738.0,0.0,1.0,10.66,10.84,10.44,10.82,8511738.0,6364748.5043477975,-8511738.0,-641571.5,0.11318521807697003,-85501.89999999818,-2.9080044220978593e-10,-43122.67703860019,1014.7331389538051,0.2223228852996108,10.910384318189228,10.52161568181077,10.716,0.0,0.0,10.717333333333325,10.894333333333336,10.540333333333326,0.0,0.0,10.87,10.57,0.0,0.0,0.0010966341214491138,-0.027230415050476513,0.028327049171925626,10.740543739339095,10.739447105217646,20.0,20.0,20.0,0.8382352941176473,0.897058823529412,0.05882352941176472,-0.042247502445756195,24.46682300678172,-7.2166437312228,-0.10599999999999987,-5.866862647250532,-15.780535416840447,9.913672769589915,10.717500000000001,11.19,10.945,10.907499999999999,4.0,60.0,-56.0,60.109288914257476,39.95411470706401,-2.124886864517956,56.46357660340304,71.69811320754717,77.73172174849533,-28.301886792452837,0.05675000000000985,-0.18450184501844769,-0.18467225931644293,-1.1872146118721338
92,92,2017-11-10,10.25,10.29,10.0,10.23,26490462.0,0.0,1.0,10.25,10.29,10.0,10.23,26490462.0,23189455.7172416,-26490462.0,-3842296.1,0.2041950877653626,-10099083.74999999,-4.885716000287023e-10,-1460193.4615274426,1014.7331389538051,0.26501410777821005,10.96551133148158,10.40348866851842,10.6845,0.0,1.0,10.664333333333326,10.855333333333336,10.473333333333326,0.0,0.0,10.87,10.23,0.0,1.0,-0.0396823244794966,-0.02972079693869952,-0.009961527540797079,10.661998534614058,10.701680859093555,20.0,20.0,20.0,0.7160120845921452,0.9063444108761328,0.19033232628398766,-0.04372448213009387,24.569512001366366,-231.8760529526968,-0.1144999999999996,-8.142571468624544,-14.121006644772429,5.978435176147885,10.497499999999999,10.975,10.9475,10.907499999999999,88.0,100.0,-12.0,24.864472903126256,32.23112270106516,-3.2500122275224754,47.94529509995806,23.711340206185596,55.91662631521583,-76.28865979381442,-0.03251470588234362,-5.452865064695011,-5.607169345480045,-6.57534246575342
93,93,2017-11-09,10.44,10.52,10.28,10.3,6323585.0,0.0,1.0,10.44,10.52,10.28,10.3,6323585.0,10259237.350574983,6323585.0,-3088619.5,0.14736549243036406,1137839.5599999991,2.52710403883062e-10,-1401219.2602887736,1021.6765719671743,0.2667988143654807,10.988094872167817,10.334905127832183,10.6615,0.0,1.0,10.629499999999991,10.835000000000003,10.423999999999992,0.0,0.0,10.87,10.23,0.0,0.0,-0.06559879777348243,-0.03689639711123202,-0.02870240066225041,10.606306443931794,10.671905241705277,20.0,20.0,20.0,0.804093567251462,0.8274853801169592,0.023391812865497186,-0.05092785139708585,24.57525275114806,-121.7093041096038,0.07850000000000001,-11.055152362941554,-13.08105544580095,2.0259030828593954,10.497499999999999,10.975,10.951249999999998,10.907499999999999,84.0,96.0,-12.0,30.447388160648117,37.93933812014453,-4.0874534873646,45.332728655884374,30.927835051546445,42.11242948842639,-69.07216494845356,-0.10502941176469527,0.6842619745845546,0.6819315272054816,-5.936073059360714
94,94,2017-11-07,10.35,10.55,10.31,10.51,6843324.0,0.0,1.0,10.35,10.55,10.31,10.51,6843324.0,-707438.1666666474,6843324.0,-2097262.3,0.1588557462923508,-5501198.639999988,3.424501832849339e-10,182793.96913893038,1021.6765719671743,0.26559889905366063,10.984872664131968,10.319127335868034,10.652000000000001,0.0,0.0,10.609499999999992,10.826000000000004,10.392999999999992,0.0,0.0,10.87,10.23,0.0,0.0,-0.06841417874200673,-0.043199953441305596,-0.02521422530070113,10.59149006604371,10.659904244785716,20.0,20.0,20.0,0.8130311614730883,0.8130311614730877,5.551115123125783e-16,-0.05775099340599115,24.5572688222454,-76.47675456025459,0.03799999999999848,-12.150757650592098,-12.351061277035276,0.20030362644317812,10.485,10.975,10.9575,10.907499999999999,80.0,92.0,-12.0,44.676935601017284,37.8801839790595,-4.32117118331333,50.34575232719815,52.57731958762881,35.73883161512027,-47.42268041237119,-0.17938235294116822,2.038834951456292,2.0183289653269654,-4.018264840182639
95,95,2017-11-06,10.49,10.54,10.34,10.35,5259567.0,0.0,1.0,10.49,10.54,10.34,10.35,5259567.0,-171394.30000005942,-5259567.0,-2251870.5,0.13013628839663913,-53200.89999999887,1.0502614582813649e-10,59454.55538784075,1006.122980005733,0.2609132634069705,10.975720395841558,10.280279604158443,10.628,0.0,0.0,10.587499999999991,10.814000000000004,10.360999999999994,0.0,0.0,10.87,10.23,0.0,0.0,-0.08259642430864744,-0.05107924761869252,-0.03151717668995492,10.55433774416253,10.636934168471177,20.0,20.0,20.0,0.8057142857142858,0.8542857142857143,0.04857142857142849,-0.06683005058887234,24.540226712213357,-85.79838489497797,0.0519999999999996,-13.694515519093864,-11.94566015122367,-1.7488553678701937,10.485,10.975,10.9575,10.907499999999999,76.0,88.0,-12.0,37.86641342325683,38.16199810008002,-4.890009799055903,47.6301102081519,36.08247422680407,39.862542955326425,-63.91752577319593,-0.2555441176470499,-1.5223596574690745,-1.5340665177481672,-5.47945205479452
96,96,2017-11-03,10.72,10.77,10.47,10.49,6025677.0,0.0,1.0,10.72,10.77,10.47,10.49,6025677.0,-9955863.700000023,6025677.0,-1106641.4,0.10474713604024952,16352.939999999651,7.257226518570268e-10,1437.2158634291554,1006.122980005733,0.27227660173504403,10.966614267061482,10.266385732938518,10.6165,0.0,0.0,10.585499999999993,10.825000000000003,10.345999999999993,0.0,0.0,10.87,10.23,0.0,0.0,-0.08160429083027765,-0.057184256263438475,-0.024420034566839173,10.544439628767877,10.626043919598155,20.0,20.0,20.0,0.8176943699731904,0.7721179624664876,0.04557640750670289,-0.07436228341891461,24.631766673599657,-16.271578154867342,0.013500000000000512,-13.568372530075168,-11.468447430636546,-2.0999250994386216,10.485,10.975,10.9575,10.907499999999999,72.0,84.0,-12.0,46.15364217880674,38.429825446436695,-5.051468399905114,44.37685425809802,50.515463917525764,46.39175257731953,-49.484536082474236,-0.25630882352940176,1.352657004830915,1.3435902696827817,-4.200913242009118
97,97,2017-11-02,10.62,10.925,10.46,10.79,6638305.0,0.0,1.0,10.62,10.925,10.46,10.79,6638305.0,-2438448.077419415,6638305.0,-1165235.7,0.10545690939416806,606644.7199999993,8.507549662788829e-10,271353.40551802237,1006.122980005733,0.28604255875396944,10.969569072170428,10.265430927829572,10.6175,0.0,0.0,10.591333333333324,10.858333333333336,10.324333333333328,0.0,0.0,10.87,10.23,0.0,0.0,-0.05597710720864413,-0.05694282645240276,0.0009657192437586351,10.582218150351752,10.638195257560396,20.0,20.0,20.0,0.8146341463414635,0.7585365853658531,0.05609756097561036,-0.07492786463879654,24.876034245286185,43.918356476836976,-0.01750000000000007,-12.000129512219704,-10.982460200719418,-1.0176693115002866,10.485,10.975,10.9575,10.907499999999999,68.0,80.0,-12.0,59.507312065241294,42.714817980278475,-4.4585431731155305,48.27429464654482,81.44329896907202,56.013745704467276,-18.556701030927975,-0.14791176470587253,2.859866539561473,2.819735686183744,-1.4611872146118698
98,98,2017-11-01,10.59,10.66,10.55,10.57,7040527.0,0.0,1.0,10.59,10.66,10.55,10.57,7040527.0,-1696530.041055806,-7040527.0,-2460429.0,0.036873562431393433,81188.00000000007,1.002620537144831e-09,46295.60324807337,1006.122980005733,0.28275380455725724,10.964269960717452,10.26073003928255,10.6125,0.0,0.0,10.570166666666656,10.82966666666667,10.31066666666666,0.0,0.0,10.87,10.23,0.0,0.0,-0.052802840895898484,-0.05611482934089107,0.0033119884449925863,10.580338434789548,10.633141275685446,20.0,20.0,20.0,0.8337292161520191,0.7814726840855105,0.0522565320665086,-0.07465685780232625,25.026650143623677,-8.592580693743654,-0.002500000000001279,-13.114895499106344,-11.049649994375946,-2.065245504730399,10.485,10.975,10.9575,10.907499999999999,64.0,76.0,-12.0,49.18599543869604,41.20123563132144,-4.423079984460516,41.15040561922438,58.762886597938135,63.573883161511965,-41.237113402061865,-0.1079411764705771,-2.0389249304911816,-2.0599979387896816,-3.4703196347031895
